item_id,category,english_gloss,uni_lemma,lexical_class,pos2
item_650,furniture_rooms,NA,stove,noun,noun
item_651,furniture_rooms,NA,fan,noun,noun
item_652,furniture_rooms,NA,air conditioner,noun,noun
item_653,furniture_rooms,NA,washing machine,noun,noun
item_654,furniture_rooms,NA,bathtub,noun,noun
item_655,furniture_rooms,NA,faucet,noun,noun
item_656,furniture_rooms,NA,stroller,noun,noun
item_657,furniture_rooms,NA,crib,noun,noun
item_658,furniture_rooms,NA,potty,noun,noun
item_659,furniture_rooms,NA,floor,noun,noun
item_660,furniture_rooms,NA,ceiling,noun,noun
item_661,furniture_rooms,NA,stairs,noun,noun
item_662,furniture_rooms,NA,elevator,noun,noun
item_663,places,NA,home,other,other
item_664,places,NA,house,other,other
item_665,places,NA,outside,other,other
item_666,places,NA,restaurant,other,other
item_667,places,NA,ball pit,other,other
item_668,places,NA,park,other,other
item_669,places,NA,school,other,other
item_670,places,NA,market,other,other
item_671,places,NA,mall,other,other
item_672,places,NA,market,other,other
item_673,places,NA,bus stop,other,other
item_674,places,NA,library,other,other
item_675,places,NA,hospital,other,other
item_676,places,NA,amusement park,other,other
item_677,places,NA,zoo,other,other
item_678,quantifiers,NA,one,function_word,other
item_679,quantifiers,NA,two,function_word,other
item_680,quantifiers,NA,three,function_word,other
item_681,quantifiers,NA,none,function_word,other
item_682,quantifiers,NA,first,function_word,other
item_683,quantifiers,NA,many,function_word,other
item_684,quantifiers,NA,some,function_word,other
item_685,quantifiers,NA,more,function_word,other
item_686,quantifiers,NA,less,function_word,other
item_687,quantifiers,NA,same,function_word,other
item_688,quantifiers,NA,whatever,function_word,other
item_689,quantifiers,NA,all,function_word,other
item_690,quantifiers,NA,another,function_word,other
item_691,quantifiers,NA,another,function_word,other
item_692,quantifiers,NA,other,function_word,other
item_693,directions,NA,here,function_word,other
item_694,directions,NA,there,function_word,other
item_695,directions,NA,on,function_word,other
item_696,directions,NA,under,function_word,other
item_697,directions,NA,outside,function_word,other
item_698,directions,NA,inside,function_word,other
item_699,directions,NA,front,function_word,other
item_700,directions,NA,behind,function_word,other
item_701,directions,NA,middle,function_word,other
item_702,directions,NA,next to,function_word,other
item_703,directions,NA,follow,function_word,other
item_704,directions,NA,at,function_word,other
item_705,pronouns,NA,1SG,function_word,other
item_706,pronouns,NA,1SG.POSS,function_word,other
item_707,pronouns,NA,REFL,function_word,other
item_708,pronouns,NA,1SG.POSS,function_word,other
item_709,pronouns,NA,2SG,function_word,other
item_710,pronouns,NA,2SG.POSS,function_word,other
item_711,pronouns,he / she,3SG,function_word,other
item_712,pronouns,his / hers,3SG.POSS,function_word,other
item_713,pronouns,NA,this,function_word,other
item_714,pronouns,NA,that,function_word,other
item_715,pronouns,NA,these,function_word,other
item_716,pronouns,NA,those,function_word,other
item_717,pronouns,us / we,1PL,function_word,other
item_718,pronouns,NA,2PL,function_word,other
item_719,pronouns,NA,3PL,function_word,other
item_720,pronouns,NA,1PL.POSS,function_word,other
item_721,pronouns,NA,2PL.POSS,function_word,other
item_722,pronouns,NA,3PL.POSS,function_word,other
item_723,pronouns,NA,3PL,function_word,other
item_724,pronouns,other people's / their,3PL.POSS,function_word,other
item_725,classifiers,NA,NA,function_word,other
item_726,classifiers,NA,NA,function_word,other
item_727,classifiers,NA,NA,function_word,other
item_728,classifiers,NA,piece,function_word,other
item_729,classifiers,slice (of) / piece (of),slice of,function_word,other
item_730,classifiers,NA,NA,function_word,other
item_731,classifiers,NA,NA,function_word,other
item_732,classifiers,NA,piece,function_word,other
item_733,classifiers,NA,NA,function_word,other
item_734,classifiers,NA,piece,function_word,other
item_735,classifiers,NA,times,function_word,other
item_736,classifiers,NA,step,function_word,other
item_737,classifiers,NA,stick of,function_word,other
item_738,classifiers,NA,NA,function_word,other
item_739,classifiers,NA,layer of,function_word,other
item_740,classifiers,NA,NA,function_word,other
item_741,classifiers,NA,NA,function_word,other
item_742,classifiers,NA,NA,function_word,other
item_743,classifiers,NA,pack of,function_word,other
item_744,question_words,NA,what,function_word,other
item_745,question_words,what / what is happening/ what are you doing,what,function_word,other
item_746,question_words,NA,who,function_word,other
item_747,question_words,NA,where (question),function_word,other
item_748,question_words,NA,why,function_word,other
item_749,question_words,NA,what time,function_word,other
item_750,question_words,NA,when (question),function_word,other
item_751,question_words,NA,how,function_word,other
item_752,question_words,NA,how many,function_word,other
item_753,question_words,NA,can you?,function_word,other
item_754,question_words,is that okay? / do you want to?,is that okay?,function_word,other
item_755,final_particles,NA,NA,function_word,other
item_756,final_particles,NA,NA,function_word,other
item_757,final_particles,NA,NA,function_word,other
item_758,final_particles,NA,NA,function_word,other
item_759,final_particles,NA,NA,function_word,other
item_760,final_particles,NA,NA,function_word,other
item_761,final_particles,NA,NA,function_word,other
item_762,final_particles,NA,NA,function_word,other
item_763,final_particles,NA,NA,function_word,other
item_764,final_particles,NA,NA,function_word,other
item_765,final_particles,NA,NA,function_word,other
item_766,final_particles,NA,NA,function_word,other
item_767,helping_verbs,need / want,need,function_word,other
item_768,helping_verbs,NA,want,function_word,other
item_769,helping_verbs,NA,like,function_word,other
item_770,helping_verbs,NA,know,function_word,other
item_771,helping_verbs,NA,will,function_word,other
item_772,helping_verbs,NA,can (auxiliary),function_word,other
item_773,helping_verbs,NA,should,function_word,other
item_774,helping_verbs,NA,not allowed,function_word,other
item_775,helping_verbs,NA,unwilling,function_word,other
item_776,time_words,NA,morning,other,other
item_777,time_words,NA,day,other,other
item_778,time_words,NA,night,other,other
item_779,time_words,NA,afternoon,other,other
item_780,time_words,NA,today,other,other
item_781,time_words,NA,yesterday,other,other
item_782,time_words,NA,tomorrow,other,other
item_783,time_words,NA,this morning,other,other
item_784,time_words,NA,tonight,other,other
item_785,time_words,NA,now,other,other
item_786,time_words,NA,before,other,other
item_787,time_words,NA,after,other,other
item_788,time_words,NA,just now,other,other
item_789,time_words,NA,earlier,other,other
item_790,time_words,NA,later,other,other
item_791,time_words,NA,later,other,other
item_792,time_words,NA,first,other,other
item_793,time_words,NA,already,other,other
item_794,time_words,NA,time,other,other
item_795,connecting_words,and / with,and,function_word,other
item_796,connecting_words,NA,because,function_word,other
item_797,connecting_words,NA,so,function_word,other
item_798,connecting_words,NA,if,function_word,other
item_799,connecting_words,NA,then,function_word,other
item_800,connecting_words,NA,though,function_word,other
item_801,connecting_words,NA,but,function_word,other
item_802,connecting_words,NA,even,function_word,other
item_803,connecting_words,NA,then,function_word,other
item_804,connecting_words,NA,or,function_word,other
