,filename,category_en,category_ja,project,id,understands,produces,ID,Sex.(f/m),OpenScience.(ok:1/no:0),AgeD.(days),AgeM.(months)
2482,KU_K0050_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0050,1,0,K0050,m,1,547.5,18
2483,KU_K0050_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0050,1,0,K0050,m,1,547.5,18
2484,KU_K0050_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0050,14,0,K0050,m,1,547.5,18
2485,KU_K0050_18_Pink.xlsx,conversations,会話語,KU,K0050,11,0,K0050,m,1,547.5,18
2486,KU_K0050_18_Pink.xlsx,others,その他,KU,K0050,4,1,K0050,m,1,547.5,18
2487,KU_K0051_18_Pink.xlsx,sounds,幼児語,KU,K0051,2,0,K0051,f,1,547.5,18
2488,KU_K0051_18_Pink.xlsx,animals,動物の名前,KU,K0051,0,0,K0051,f,1,547.5,18
2489,KU_K0051_18_Pink.xlsx,vehicles,乗り物,KU,K0051,0,0,K0051,f,1,547.5,18
2490,KU_K0051_18_Pink.xlsx,toys,おもちゃ,KU,K0051,0,0,K0051,f,1,547.5,18
2491,KU_K0051_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0051,1,0,K0051,f,1,547.5,18
2492,KU_K0051_18_Pink.xlsx,clothing,衣類,KU,K0051,1,0,K0051,f,1,547.5,18
2493,KU_K0051_18_Pink.xlsx,body_parts,体の部分,KU,K0051,0,0,K0051,f,1,547.5,18
2494,KU_K0051_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0051,1,0,K0051,f,1,547.5,18
2495,KU_K0051_18_Pink.xlsx,household,小さな家庭用品,KU,K0051,1,0,K0051,f,1,547.5,18
2496,KU_K0051_18_Pink.xlsx,outside,戸外の物と場所,KU,K0051,1,0,K0051,f,1,547.5,18
2497,KU_K0051_18_Pink.xlsx,people,人々,KU,K0051,4,0,K0051,f,1,547.5,18
2498,KU_K0051_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0051,12,0,K0051,f,1,547.5,18
2499,KU_K0051_18_Pink.xlsx,action_words,動作語,KU,K0051,3,0,K0051,f,1,547.5,18
2500,KU_K0051_18_Pink.xlsx,time_words,時間についてのことば,KU,K0051,0,0,K0051,f,1,547.5,18
2501,KU_K0051_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0051,7,0,K0051,f,1,547.5,18
2502,KU_K0051_18_Pink.xlsx,pronouns,代名詞,KU,K0051,7,0,K0051,f,1,547.5,18
2503,KU_K0051_18_Pink.xlsx,question_words,質問のことば,KU,K0051,1,0,K0051,f,1,547.5,18
2504,KU_K0051_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0051,0,0,K0051,f,1,547.5,18
2505,KU_K0051_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0051,2,0,K0051,f,1,547.5,18
2506,KU_K0051_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0051,0,0,K0051,f,1,547.5,18
2507,KU_K0051_18_Pink.xlsx,conversations,会話語,KU,K0051,0,0,K0051,f,1,547.5,18
2508,KU_K0051_18_Pink.xlsx,others,その他,KU,K0051,2,0,K0051,f,1,547.5,18
2509,KU_K0052_18_Pink.xlsx,sounds,幼児語,KU,K0052,3,1,K0052,m,1,547.5,18
2510,KU_K0052_18_Pink.xlsx,animals,動物の名前,KU,K0052,0,0,K0052,m,1,547.5,18
2511,KU_K0052_18_Pink.xlsx,vehicles,乗り物,KU,K0052,3,0,K0052,m,1,547.5,18
2512,KU_K0052_18_Pink.xlsx,toys,おもちゃ,KU,K0052,0,0,K0052,m,1,547.5,18
2513,KU_K0052_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0052,0,0,K0052,m,1,547.5,18
2514,KU_K0052_18_Pink.xlsx,clothing,衣類,KU,K0052,1,0,K0052,m,1,547.5,18
2515,KU_K0052_18_Pink.xlsx,body_parts,体の部分,KU,K0052,1,0,K0052,m,1,547.5,18
2516,KU_K0052_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0052,1,0,K0052,m,1,547.5,18
2517,KU_K0052_18_Pink.xlsx,household,小さな家庭用品,KU,K0052,0,0,K0052,m,1,547.5,18
2518,KU_K0052_18_Pink.xlsx,outside,戸外の物と場所,KU,K0052,0,0,K0052,m,1,547.5,18
2519,KU_K0052_18_Pink.xlsx,people,人々,KU,K0052,2,0,K0052,m,1,547.5,18
2520,KU_K0052_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0052,6,1,K0052,m,1,547.5,18
2521,KU_K0052_18_Pink.xlsx,action_words,動作語,KU,K0052,4,0,K0052,m,1,547.5,18
2522,KU_K0052_18_Pink.xlsx,time_words,時間についてのことば,KU,K0052,0,0,K0052,m,1,547.5,18
2523,KU_K0052_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0052,0,1,K0052,m,1,547.5,18
2524,KU_K0052_18_Pink.xlsx,pronouns,代名詞,KU,K0052,0,0,K0052,m,1,547.5,18
2525,KU_K0052_18_Pink.xlsx,question_words,質問のことば,KU,K0052,0,0,K0052,m,1,547.5,18
2526,KU_K0052_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0052,0,0,K0052,m,1,547.5,18
2527,KU_K0052_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0052,0,0,K0052,m,1,547.5,18
2528,KU_K0052_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0052,3,0,K0052,m,1,547.5,18
2529,KU_K0052_18_Pink.xlsx,conversations,会話語,KU,K0052,2,0,K0052,m,1,547.5,18
2530,KU_K0052_18_Pink.xlsx,others,その他,KU,K0052,1,0,K0052,m,1,547.5,18
2531,KU_K0053_18_Pink.xlsx,sounds,幼児語,KU,K0053,0,12,K0053,f,1,547.5,18
2532,KU_K0053_18_Pink.xlsx,animals,動物の名前,KU,K0053,11,18,K0053,f,1,547.5,18
2533,KU_K0053_18_Pink.xlsx,vehicles,乗り物,KU,K0053,1,6,K0053,f,1,547.5,18
2534,KU_K0053_18_Pink.xlsx,toys,おもちゃ,KU,K0053,5,1,K0053,f,1,547.5,18
2535,KU_K0053_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0053,8,20,K0053,f,1,547.5,18
2536,KU_K0053_18_Pink.xlsx,clothing,衣類,KU,K0053,6,6,K0053,f,1,547.5,18
2537,KU_K0053_18_Pink.xlsx,body_parts,体の部分,KU,K0053,7,10,K0053,f,1,547.5,18
2538,KU_K0053_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0053,9,4,K0053,f,1,547.5,18
2539,KU_K0053_18_Pink.xlsx,household,小さな家庭用品,KU,K0053,13,8,K0053,f,1,547.5,18
2540,KU_K0053_18_Pink.xlsx,outside,戸外の物と場所,KU,K0053,10,3,K0053,f,1,547.5,18
2541,KU_K0053_18_Pink.xlsx,people,人々,KU,K0053,6,6,K0053,f,1,547.5,18
2542,KU_K0053_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0053,3,16,K0053,f,1,547.5,18
2543,KU_K0053_18_Pink.xlsx,action_words,動作語,KU,K0053,32,12,K0053,f,1,547.5,18
2544,KU_K0053_18_Pink.xlsx,time_words,時間についてのことば,KU,K0053,2,1,K0053,f,1,547.5,18
2545,KU_K0053_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0053,5,17,K0053,f,1,547.5,18
2546,KU_K0053_18_Pink.xlsx,pronouns,代名詞,KU,K0053,3,3,K0053,f,1,547.5,18
2547,KU_K0053_18_Pink.xlsx,question_words,質問のことば,KU,K0053,5,0,K0053,f,1,547.5,18
2548,KU_K0053_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0053,1,2,K0053,f,1,547.5,18
2549,KU_K0053_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0053,0,8,K0053,f,1,547.5,18
2550,KU_K0053_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0053,6,17,K0053,f,1,547.5,18
2551,KU_K0053_18_Pink.xlsx,conversations,会話語,KU,K0053,1,6,K0053,f,1,547.5,18
2552,KU_K0053_18_Pink.xlsx,others,その他,KU,K0053,2,4,K0053,f,1,547.5,18
2553,KU_K0054_18_Pink.xlsx,sounds,幼児語,KU,K0054,2,4,K0054,f,1,547.5,18
2554,KU_K0054_18_Pink.xlsx,animals,動物の名前,KU,K0054,7,1,K0054,f,1,547.5,18
2555,KU_K0054_18_Pink.xlsx,vehicles,乗り物,KU,K0054,5,0,K0054,f,1,547.5,18
2556,KU_K0054_18_Pink.xlsx,toys,おもちゃ,KU,K0054,4,1,K0054,f,1,547.5,18
2557,KU_K0054_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0054,5,4,K0054,f,1,547.5,18
2558,KU_K0054_18_Pink.xlsx,clothing,衣類,KU,K0054,4,0,K0054,f,1,547.5,18
2559,KU_K0054_18_Pink.xlsx,body_parts,体の部分,KU,K0054,0,0,K0054,f,1,547.5,18
2560,KU_K0054_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0054,1,0,K0054,f,1,547.5,18
2561,KU_K0054_18_Pink.xlsx,household,小さな家庭用品,KU,K0054,7,0,K0054,f,1,547.5,18
2562,KU_K0054_18_Pink.xlsx,outside,戸外の物と場所,KU,K0054,4,1,K0054,f,1,547.5,18
2563,KU_K0054_18_Pink.xlsx,people,人々,KU,K0054,2,1,K0054,f,1,547.5,18
2564,KU_K0054_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0054,14,0,K0054,f,1,547.5,18
2565,KU_K0054_18_Pink.xlsx,action_words,動作語,KU,K0054,11,0,K0054,f,1,547.5,18
2566,KU_K0054_18_Pink.xlsx,time_words,時間についてのことば,KU,K0054,0,0,K0054,f,1,547.5,18
2567,KU_K0054_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0054,2,0,K0054,f,1,547.5,18
2568,KU_K0054_18_Pink.xlsx,pronouns,代名詞,KU,K0054,0,0,K0054,f,1,547.5,18
2569,KU_K0054_18_Pink.xlsx,question_words,質問のことば,KU,K0054,0,0,K0054,f,1,547.5,18
2570,KU_K0054_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0054,0,0,K0054,f,1,547.5,18
2571,KU_K0054_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0054,1,0,K0054,f,1,547.5,18
2572,KU_K0054_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0054,0,1,K0054,f,1,547.5,18
2573,KU_K0054_18_Pink.xlsx,conversations,会話語,KU,K0054,0,0,K0054,f,1,547.5,18
2574,KU_K0054_18_Pink.xlsx,others,その他,KU,K0054,0,2,K0054,f,1,547.5,18
2575,KU_K0055_18_Pink.xlsx,sounds,幼児語,KU,K0055,3,1,K0055,f,1,547.5,18
2576,KU_K0055_18_Pink.xlsx,animals,動物の名前,KU,K0055,4,0,K0055,f,1,547.5,18
2577,KU_K0055_18_Pink.xlsx,vehicles,乗り物,KU,K0055,2,0,K0055,f,1,547.5,18
2578,KU_K0055_18_Pink.xlsx,toys,おもちゃ,KU,K0055,3,0,K0055,f,1,547.5,18
2579,KU_K0055_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0055,8,0,K0055,f,1,547.5,18
2580,KU_K0055_18_Pink.xlsx,clothing,衣類,KU,K0055,7,0,K0055,f,1,547.5,18
2581,KU_K0055_18_Pink.xlsx,body_parts,体の部分,KU,K0055,16,0,K0055,f,1,547.5,18
2582,KU_K0055_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0055,3,0,K0055,f,1,547.5,18
2583,KU_K0055_18_Pink.xlsx,household,小さな家庭用品,KU,K0055,6,0,K0055,f,1,547.5,18
2584,KU_K0055_18_Pink.xlsx,outside,戸外の物と場所,KU,K0055,2,0,K0055,f,1,547.5,18
2585,KU_K0055_18_Pink.xlsx,people,人々,KU,K0055,5,1,K0055,f,1,547.5,18
2586,KU_K0055_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0055,13,1,K0055,f,1,547.5,18
2587,KU_K0055_18_Pink.xlsx,action_words,動作語,KU,K0055,6,0,K0055,f,1,547.5,18
2588,KU_K0055_18_Pink.xlsx,time_words,時間についてのことば,KU,K0055,1,0,K0055,f,1,547.5,18
2589,KU_K0055_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0055,7,0,K0055,f,1,547.5,18
2590,KU_K0055_18_Pink.xlsx,pronouns,代名詞,KU,K0055,0,0,K0055,f,1,547.5,18
2591,KU_K0055_18_Pink.xlsx,question_words,質問のことば,KU,K0055,0,0,K0055,f,1,547.5,18
2592,KU_K0055_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0055,0,0,K0055,f,1,547.5,18
2593,KU_K0055_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0055,3,0,K0055,f,1,547.5,18
2594,KU_K0055_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0055,9,0,K0055,f,1,547.5,18
2595,KU_K0055_18_Pink.xlsx,conversations,会話語,KU,K0055,0,1,K0055,f,1,547.5,18
2596,KU_K0055_18_Pink.xlsx,others,その他,KU,K0055,0,0,K0055,f,1,547.5,18
2597,KU_K0056_18_Pink.xlsx,sounds,幼児語,KU,K0056,10,0,K0056,m,1,547.5,18
2598,KU_K0056_18_Pink.xlsx,animals,動物の名前,KU,K0056,24,0,K0056,m,1,547.5,18
2599,KU_K0056_18_Pink.xlsx,vehicles,乗り物,KU,K0056,5,0,K0056,m,1,547.5,18
2600,KU_K0056_18_Pink.xlsx,toys,おもちゃ,KU,K0056,6,0,K0056,m,1,547.5,18
2601,KU_K0056_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0056,7,2,K0056,m,1,547.5,18
2602,KU_K0056_18_Pink.xlsx,clothing,衣類,KU,K0056,8,1,K0056,m,1,547.5,18
2603,KU_K0056_18_Pink.xlsx,body_parts,体の部分,KU,K0056,14,0,K0056,m,1,547.5,18
2604,KU_K0056_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0056,13,0,K0056,m,1,547.5,18
2605,KU_K0056_18_Pink.xlsx,household,小さな家庭用品,KU,K0056,19,0,K0056,m,1,547.5,18
2606,KU_K0056_18_Pink.xlsx,outside,戸外の物と場所,KU,K0056,12,0,K0056,m,1,547.5,18
2607,KU_K0056_18_Pink.xlsx,people,人々,KU,K0056,7,3,K0056,m,1,547.5,18
2608,KU_K0056_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0056,17,0,K0056,m,1,547.5,18
2609,KU_K0056_18_Pink.xlsx,action_words,動作語,KU,K0056,32,0,K0056,m,1,547.5,18
2610,KU_K0056_18_Pink.xlsx,time_words,時間についてのことば,KU,K0056,2,0,K0056,m,1,547.5,18
2611,KU_K0056_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0056,14,0,K0056,m,1,547.5,18
2612,KU_K0056_18_Pink.xlsx,pronouns,代名詞,KU,K0056,5,0,K0056,m,1,547.5,18
2613,KU_K0056_18_Pink.xlsx,question_words,質問のことば,KU,K0056,3,0,K0056,m,1,547.5,18
2614,KU_K0056_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0056,6,0,K0056,m,1,547.5,18
2615,KU_K0056_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0056,6,1,K0056,m,1,547.5,18
2616,KU_K0056_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0056,14,0,K0056,m,1,547.5,18
2617,KU_K0056_18_Pink.xlsx,conversations,会話語,KU,K0056,3,2,K0056,m,1,547.5,18
2618,KU_K0056_18_Pink.xlsx,others,その他,KU,K0056,4,0,K0056,m,1,547.5,18
2619,KU_K0057_18_Pink.xlsx,sounds,幼児語,KU,K0057,3,9,K0057,m,1,547.5,18
2620,KU_K0057_18_Pink.xlsx,animals,動物の名前,KU,K0057,23,6,K0057,m,1,547.5,18
2621,KU_K0057_18_Pink.xlsx,vehicles,乗り物,KU,K0057,0,9,K0057,m,1,547.5,18
2622,KU_K0057_18_Pink.xlsx,toys,おもちゃ,KU,K0057,4,0,K0057,m,1,547.5,18
2623,KU_K0057_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0057,14,11,K0057,m,1,547.5,18
2624,KU_K0057_18_Pink.xlsx,clothing,衣類,KU,K0057,1,4,K0057,m,1,547.5,18
2625,KU_K0057_18_Pink.xlsx,body_parts,体の部分,KU,K0057,8,9,K0057,m,1,547.5,18
2626,KU_K0057_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0057,7,0,K0057,m,1,547.5,18
2627,KU_K0057_18_Pink.xlsx,household,小さな家庭用品,KU,K0057,11,0,K0057,m,1,547.5,18
2628,KU_K0057_18_Pink.xlsx,outside,戸外の物と場所,KU,K0057,3,0,K0057,m,1,547.5,18
2629,KU_K0057_18_Pink.xlsx,people,人々,KU,K0057,5,8,K0057,m,1,547.5,18
2630,KU_K0057_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0057,14,5,K0057,m,1,547.5,18
2631,KU_K0057_18_Pink.xlsx,action_words,動作語,KU,K0057,36,9,K0057,m,1,547.5,18
2632,KU_K0057_18_Pink.xlsx,time_words,時間についてのことば,KU,K0057,8,0,K0057,m,1,547.5,18
2633,KU_K0057_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0057,20,8,K0057,m,1,547.5,18
2634,KU_K0057_18_Pink.xlsx,pronouns,代名詞,KU,K0057,5,6,K0057,m,1,547.5,18
2635,KU_K0057_18_Pink.xlsx,question_words,質問のことば,KU,K0057,6,0,K0057,m,1,547.5,18
2636,KU_K0057_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0057,9,0,K0057,m,1,547.5,18
2637,KU_K0057_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0057,5,3,K0057,m,1,547.5,18
2638,KU_K0057_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0057,11,18,K0057,m,1,547.5,18
2639,KU_K0057_18_Pink.xlsx,conversations,会話語,KU,K0057,8,6,K0057,m,1,547.5,18
2640,KU_K0057_18_Pink.xlsx,others,その他,KU,K0057,4,5,K0057,m,1,547.5,18
2641,KU_K0058_18_Pink.xlsx,sounds,幼児語,KU,K0058,4,5,K0058,f,1,547.5,18
2642,KU_K0058_18_Pink.xlsx,animals,動物の名前,KU,K0058,3,0,K0058,f,1,547.5,18
2643,KU_K0058_18_Pink.xlsx,vehicles,乗り物,KU,K0058,2,1,K0058,f,1,547.5,18
2644,KU_K0058_18_Pink.xlsx,toys,おもちゃ,KU,K0058,2,1,K0058,f,1,547.5,18
2645,KU_K0058_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0058,1,1,K0058,f,1,547.5,18
2646,KU_K0058_18_Pink.xlsx,clothing,衣類,KU,K0058,0,3,K0058,f,1,547.5,18
2647,KU_K0058_18_Pink.xlsx,body_parts,体の部分,KU,K0058,2,1,K0058,f,1,547.5,18
2648,KU_K0058_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0058,3,0,K0058,f,1,547.5,18
2649,KU_K0058_18_Pink.xlsx,household,小さな家庭用品,KU,K0058,4,0,K0058,f,1,547.5,18
2650,KU_K0058_18_Pink.xlsx,outside,戸外の物と場所,KU,K0058,1,1,K0058,f,1,547.5,18
2651,KU_K0058_18_Pink.xlsx,people,人々,KU,K0058,2,4,K0058,f,1,547.5,18
2652,KU_K0058_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0058,3,12,K0058,f,1,547.5,18
2653,KU_K0058_18_Pink.xlsx,action_words,動作語,KU,K0058,5,2,K0058,f,1,547.5,18
2654,KU_K0058_18_Pink.xlsx,time_words,時間についてのことば,KU,K0058,0,0,K0058,f,1,547.5,18
2655,KU_K0058_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0058,2,4,K0058,f,1,547.5,18
2656,KU_K0058_18_Pink.xlsx,pronouns,代名詞,KU,K0058,0,3,K0058,f,1,547.5,18
2657,KU_K0058_18_Pink.xlsx,question_words,質問のことば,KU,K0058,3,0,K0058,f,1,547.5,18
2658,KU_K0058_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0058,1,0,K0058,f,1,547.5,18
2659,KU_K0058_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0058,2,2,K0058,f,1,547.5,18
2660,KU_K0058_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0058,10,2,K0058,f,1,547.5,18
2661,KU_K0058_18_Pink.xlsx,conversations,会話語,KU,K0058,3,7,K0058,f,1,547.5,18
2662,KU_K0058_18_Pink.xlsx,others,その他,KU,K0058,2,3,K0058,f,1,547.5,18
2663,KU_K0059_18_Pink.xlsx,sounds,幼児語,KU,K0059,0,2,K0059,f,1,547.5,18
2664,KU_K0059_18_Pink.xlsx,animals,動物の名前,KU,K0059,0,0,K0059,f,1,547.5,18
2665,KU_K0059_18_Pink.xlsx,vehicles,乗り物,KU,K0059,0,0,K0059,f,1,547.5,18
2666,KU_K0059_18_Pink.xlsx,toys,おもちゃ,KU,K0059,0,0,K0059,f,1,547.5,18
2667,KU_K0059_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0059,0,1,K0059,f,1,547.5,18
2668,KU_K0059_18_Pink.xlsx,clothing,衣類,KU,K0059,0,1,K0059,f,1,547.5,18
2669,KU_K0059_18_Pink.xlsx,body_parts,体の部分,KU,K0059,0,0,K0059,f,1,547.5,18
2670,KU_K0059_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0059,1,0,K0059,f,1,547.5,18
2671,KU_K0059_18_Pink.xlsx,household,小さな家庭用品,KU,K0059,0,0,K0059,f,1,547.5,18
2672,KU_K0059_18_Pink.xlsx,outside,戸外の物と場所,KU,K0059,0,0,K0059,f,1,547.5,18
2673,KU_K0059_18_Pink.xlsx,people,人々,KU,K0059,0,1,K0059,f,1,547.5,18
2674,KU_K0059_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0059,0,1,K0059,f,1,547.5,18
2675,KU_K0059_18_Pink.xlsx,action_words,動作語,KU,K0059,0,0,K0059,f,1,547.5,18
2676,KU_K0059_18_Pink.xlsx,time_words,時間についてのことば,KU,K0059,0,0,K0059,f,1,547.5,18
2677,KU_K0059_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0059,0,0,K0059,f,1,547.5,18
2678,KU_K0059_18_Pink.xlsx,pronouns,代名詞,KU,K0059,0,0,K0059,f,1,547.5,18
2679,KU_K0059_18_Pink.xlsx,question_words,質問のことば,KU,K0059,0,0,K0059,f,1,547.5,18
2680,KU_K0059_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0059,0,0,K0059,f,1,547.5,18
2681,KU_K0059_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0059,0,0,K0059,f,1,547.5,18
2682,KU_K0059_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0059,1,1,K0059,f,1,547.5,18
2683,KU_K0059_18_Pink.xlsx,conversations,会話語,KU,K0059,0,0,K0059,f,1,547.5,18
2684,KU_K0059_18_Pink.xlsx,others,その他,KU,K0059,0,0,K0059,f,1,547.5,18
2685,KU_K0060_18_Pink.xlsx,sounds,幼児語,KU,K0060,3,0,K0060,f,1,547.5,18
2686,KU_K0060_18_Pink.xlsx,animals,動物の名前,KU,K0060,5,0,K0060,f,1,547.5,18
2687,KU_K0060_18_Pink.xlsx,vehicles,乗り物,KU,K0060,1,0,K0060,f,1,547.5,18
2688,KU_K0060_18_Pink.xlsx,toys,おもちゃ,KU,K0060,1,0,K0060,f,1,547.5,18
2689,KU_K0060_18_Pink.xlsx,food_drink,食べ物と飲み物,KU,K0060,6,0,K0060,f,1,547.5,18
2690,KU_K0060_18_Pink.xlsx,clothing,衣類,KU,K0060,1,0,K0060,f,1,547.5,18
2691,KU_K0060_18_Pink.xlsx,body_parts,体の部分,KU,K0060,5,0,K0060,f,1,547.5,18
2692,KU_K0060_18_Pink.xlsx,furniture_rooms,家具と部屋,KU,K0060,3,0,K0060,f,1,547.5,18
2693,KU_K0060_18_Pink.xlsx,household,小さな家庭用品,KU,K0060,2,0,K0060,f,1,547.5,18
2694,KU_K0060_18_Pink.xlsx,outside,戸外の物と場所,KU,K0060,2,0,K0060,f,1,547.5,18
2695,KU_K0060_18_Pink.xlsx,people,人々,KU,K0060,4,0,K0060,f,1,547.5,18
2696,KU_K0060_18_Pink.xlsx,games_routines,日課とあいさつ,KU,K0060,15,0,K0060,f,1,547.5,18
2697,KU_K0060_18_Pink.xlsx,action_words,動作語,KU,K0060,9,0,K0060,f,1,547.5,18
2698,KU_K0060_18_Pink.xlsx,time_words,時間についてのことば,KU,K0060,0,0,K0060,f,1,547.5,18
2699,KU_K0060_18_Pink.xlsx,descriptive_words,ようす・性質,KU,K0060,5,0,K0060,f,1,547.5,18
2700,KU_K0060_18_Pink.xlsx,pronouns,代名詞,KU,K0060,0,0,K0060,f,1,547.5,18
2701,KU_K0060_18_Pink.xlsx,question_words,質問のことば,KU,K0060,0,0,K0060,f,1,547.5,18
2702,KU_K0060_18_Pink.xlsx,locations,位置と場所についてのことば,KU,K0060,0,0,K0060,f,1,547.5,18
2703,KU_K0060_18_Pink.xlsx,quantifiers,数量を表すことば,KU,K0060,0,0,K0060,f,1,547.5,18
2704,KU_K0060_18_Pink.xlsx,sounds2,幼児語（その２）,KU,K0060,3,4,K0060,f,1,547.5,18
2705,KU_K0060_18_Pink.xlsx,conversations,会話語,KU,K0060,0,0,K0060,f,1,547.5,18
2706,KU_K0060_18_Pink.xlsx,others,その他,KU,K0060,0,1,K0060,f,1,547.5,18
2707,LT_S0109_12_Pink.xlsx,sounds,幼児語,LT,S0109,4,0,S0109,f,1,366,12
2708,LT_S0109_12_Pink.xlsx,animals,動物の名前,LT,S0109,5,0,S0109,f,1,366,12
2709,LT_S0109_12_Pink.xlsx,vehicles,乗り物,LT,S0109,0,0,S0109,f,1,366,12
2710,LT_S0109_12_Pink.xlsx,toys,おもちゃ,LT,S0109,3,0,S0109,f,1,366,12
2711,LT_S0109_12_Pink.xlsx,food_drink,食べ物と飲み物,LT,S0109,3,0,S0109,f,1,366,12
2712,LT_S0109_12_Pink.xlsx,clothing,衣類,LT,S0109,0,0,S0109,f,1,366,12
2713,LT_S0109_12_Pink.xlsx,body_parts,体の部分,LT,S0109,0,0,S0109,f,1,366,12
2714,LT_S0109_12_Pink.xlsx,furniture_rooms,家具と部屋,LT,S0109,0,0,S0109,f,1,366,12
2715,LT_S0109_12_Pink.xlsx,household,小さな家庭用品,LT,S0109,1,0,S0109,f,1,366,12
2716,LT_S0109_12_Pink.xlsx,outside,戸外の物と場所,LT,S0109,5,0,S0109,f,1,366,12
2717,LT_S0109_12_Pink.xlsx,people,人々,LT,S0109,2,3,S0109,f,1,366,12
2718,LT_S0109_12_Pink.xlsx,games_routines,日課とあいさつ,LT,S0109,11,0,S0109,f,1,366,12
2719,LT_S0109_12_Pink.xlsx,action_words,動作語,LT,S0109,5,0,S0109,f,1,366,12
2720,LT_S0109_12_Pink.xlsx,time_words,時間についてのことば,LT,S0109,1,0,S0109,f,1,366,12
2721,LT_S0109_12_Pink.xlsx,descriptive_words,ようす・性質,LT,S0109,9,0,S0109,f,1,366,12
2722,LT_S0109_12_Pink.xlsx,pronouns,代名詞,LT,S0109,0,0,S0109,f,1,366,12
2723,LT_S0109_12_Pink.xlsx,question_words,質問のことば,LT,S0109,2,0,S0109,f,1,366,12
2724,LT_S0109_12_Pink.xlsx,locations,位置と場所についてのことば,LT,S0109,0,0,S0109,f,1,366,12
2725,LT_S0109_12_Pink.xlsx,quantifiers,数量を表すことば,LT,S0109,1,0,S0109,f,1,366,12
2726,LT_S0109_12_Pink.xlsx,sounds2,幼児語（その２）,LT,S0109,9,0,S0109,f,1,366,12
2727,LT_S0109_12_Pink.xlsx,conversations,会話語,LT,S0109,1,0,S0109,f,1,366,12
