"","filename","category_en","category_ja","project","id","produces","ID","Sex.(f/m)","OpenScience.(ok:1/no:0)","AgeD.(days)","AgeM.(months)"
"609","KU_K0076_24_Yellow.xlsx","household","小さな家庭用品","KU","K0076",17,"K0076","f",1,730,24
"610","KU_K0076_24_Yellow.xlsx","outside","戸外のもの","KU","K0076",5,"K0076","f",1,730,24
"611","KU_K0076_24_Yellow.xlsx","places","おでかけ","KU","K0076",5,"K0076","f",1,730,24
"612","KU_K0076_24_Yellow.xlsx","people","人々","KU","K0076",7,"K0076","f",1,730,24
"613","KU_K0076_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0076",21,"K0076","f",1,730,24
"614","KU_K0076_24_Yellow.xlsx","action_words","動作語","KU","K0076",18,"K0076","f",1,730,24
"615","KU_K0076_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0076",4,"K0076","f",1,730,24
"616","KU_K0076_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0076",9,"K0076","f",1,730,24
"617","KU_K0076_24_Yellow.xlsx","pronouns","代名詞","KU","K0076",2,"K0076","f",1,730,24
"618","KU_K0076_24_Yellow.xlsx","question_words","質問のことば","KU","K0076",1,"K0076","f",1,730,24
"619","KU_K0076_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0076",3,"K0076","f",1,730,24
"620","KU_K0076_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0076",6,"K0076","f",1,730,24
"621","KU_K0076_24_Yellow.xlsx","connecting_words","接続語","KU","K0076",0,"K0076","f",1,730,24
"622","KU_K0076_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0076",11,"K0076","f",1,730,24
"623","KU_K0076_24_Yellow.xlsx","conversations","会話語","KU","K0076",6,"K0076","f",1,730,24
"624","KU_K0076_24_Yellow.xlsx","others","その他","KU","K0076",4,"K0076","f",1,730,24
"625","KU_K0077_24_Yellow.xlsx","sounds","幼児語","KU","K0077",7,"K0077","m",1,730,24
"626","KU_K0077_24_Yellow.xlsx","animals","動物の名前","KU","K0077",0,"K0077","m",1,730,24
"627","KU_K0077_24_Yellow.xlsx","vehicles","乗り物","KU","K0077",2,"K0077","m",1,730,24
"628","KU_K0077_24_Yellow.xlsx","toys","おもちゃ","KU","K0077",0,"K0077","m",1,730,24
"629","KU_K0077_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0077",3,"K0077","m",1,730,24
"630","KU_K0077_24_Yellow.xlsx","clothing","衣類","KU","K0077",0,"K0077","m",1,730,24
"631","KU_K0077_24_Yellow.xlsx","body_parts","体の部分","KU","K0077",3,"K0077","m",1,730,24
"632","KU_K0077_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0077",0,"K0077","m",1,730,24
"633","KU_K0077_24_Yellow.xlsx","household","小さな家庭用品","KU","K0077",0,"K0077","m",1,730,24
"634","KU_K0077_24_Yellow.xlsx","outside","戸外のもの","KU","K0077",0,"K0077","m",1,730,24
"635","KU_K0077_24_Yellow.xlsx","places","おでかけ","KU","K0077",0,"K0077","m",1,730,24
"636","KU_K0077_24_Yellow.xlsx","people","人々","KU","K0077",4,"K0077","m",1,730,24
"637","KU_K0077_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0077",5,"K0077","m",1,730,24
"638","KU_K0077_24_Yellow.xlsx","action_words","動作語","KU","K0077",0,"K0077","m",1,730,24
"639","KU_K0077_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0077",0,"K0077","m",1,730,24
"640","KU_K0077_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0077",0,"K0077","m",1,730,24
"641","KU_K0077_24_Yellow.xlsx","pronouns","代名詞","KU","K0077",0,"K0077","m",1,730,24
"642","KU_K0077_24_Yellow.xlsx","question_words","質問のことば","KU","K0077",0,"K0077","m",1,730,24
"643","KU_K0077_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0077",0,"K0077","m",1,730,24
"644","KU_K0077_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0077",1,"K0077","m",1,730,24
"645","KU_K0077_24_Yellow.xlsx","connecting_words","接続語","KU","K0077",0,"K0077","m",1,730,24
"646","KU_K0077_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0077",0,"K0077","m",1,730,24
"647","KU_K0077_24_Yellow.xlsx","conversations","会話語","KU","K0077",4,"K0077","m",1,730,24
"648","KU_K0077_24_Yellow.xlsx","others","その他","KU","K0077",1,"K0077","m",1,730,24
"649","KU_K0078_24_Yellow.xlsx","sounds","幼児語","KU","K0078",0,"K0078","f",1,730,24
"650","KU_K0078_24_Yellow.xlsx","animals","動物の名前","KU","K0078",0,"K0078","f",1,730,24
"651","KU_K0078_24_Yellow.xlsx","vehicles","乗り物","KU","K0078",0,"K0078","f",1,730,24
"652","KU_K0078_24_Yellow.xlsx","toys","おもちゃ","KU","K0078",0,"K0078","f",1,730,24
"653","KU_K0078_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0078",0,"K0078","f",1,730,24
"654","KU_K0078_24_Yellow.xlsx","clothing","衣類","KU","K0078",0,"K0078","f",1,730,24
"655","KU_K0078_24_Yellow.xlsx","body_parts","体の部分","KU","K0078",0,"K0078","f",1,730,24
"656","KU_K0078_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0078",0,"K0078","f",1,730,24
"657","KU_K0078_24_Yellow.xlsx","household","小さな家庭用品","KU","K0078",0,"K0078","f",1,730,24
"658","KU_K0078_24_Yellow.xlsx","outside","戸外のもの","KU","K0078",0,"K0078","f",1,730,24
"659","KU_K0078_24_Yellow.xlsx","places","おでかけ","KU","K0078",0,"K0078","f",1,730,24
"660","KU_K0078_24_Yellow.xlsx","people","人々","KU","K0078",3,"K0078","f",1,730,24
"661","KU_K0078_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0078",1,"K0078","f",1,730,24
"662","KU_K0078_24_Yellow.xlsx","action_words","動作語","KU","K0078",0,"K0078","f",1,730,24
"663","KU_K0078_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0078",0,"K0078","f",1,730,24
"664","KU_K0078_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0078",0,"K0078","f",1,730,24
"665","KU_K0078_24_Yellow.xlsx","pronouns","代名詞","KU","K0078",0,"K0078","f",1,730,24
"666","KU_K0078_24_Yellow.xlsx","question_words","質問のことば","KU","K0078",0,"K0078","f",1,730,24
"667","KU_K0078_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0078",0,"K0078","f",1,730,24
"668","KU_K0078_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0078",0,"K0078","f",1,730,24
"669","KU_K0078_24_Yellow.xlsx","connecting_words","接続語","KU","K0078",0,"K0078","f",1,730,24
"670","KU_K0078_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0078",1,"K0078","f",1,730,24
"671","KU_K0078_24_Yellow.xlsx","conversations","会話語","KU","K0078",1,"K0078","f",1,730,24
"672","KU_K0078_24_Yellow.xlsx","others","その他","KU","K0078",0,"K0078","f",1,730,24
"673","KU_K0079_24_Yellow.xlsx","sounds","幼児語","KU","K0079",7,"K0079","m",1,730,24
"674","KU_K0079_24_Yellow.xlsx","animals","動物の名前","KU","K0079",1,"K0079","m",1,730,24
"675","KU_K0079_24_Yellow.xlsx","vehicles","乗り物","KU","K0079",2,"K0079","m",1,730,24
"676","KU_K0079_24_Yellow.xlsx","toys","おもちゃ","KU","K0079",0,"K0079","m",1,730,24
"677","KU_K0079_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0079",2,"K0079","m",1,730,24
"678","KU_K0079_24_Yellow.xlsx","clothing","衣類","KU","K0079",0,"K0079","m",1,730,24
"679","KU_K0079_24_Yellow.xlsx","body_parts","体の部分","KU","K0079",3,"K0079","m",1,730,24
"680","KU_K0079_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0079",0,"K0079","m",1,730,24
"681","KU_K0079_24_Yellow.xlsx","household","小さな家庭用品","KU","K0079",0,"K0079","m",1,730,24
"682","KU_K0079_24_Yellow.xlsx","outside","戸外のもの","KU","K0079",0,"K0079","m",1,730,24
"683","KU_K0079_24_Yellow.xlsx","places","おでかけ","KU","K0079",0,"K0079","m",1,730,24
"684","KU_K0079_24_Yellow.xlsx","people","人々","KU","K0079",1,"K0079","m",1,730,24
"685","KU_K0079_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0079",4,"K0079","m",1,730,24
"686","KU_K0079_24_Yellow.xlsx","action_words","動作語","KU","K0079",3,"K0079","m",1,730,24
"687","KU_K0079_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0079",0,"K0079","m",1,730,24
"688","KU_K0079_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0079",0,"K0079","m",1,730,24
"689","KU_K0079_24_Yellow.xlsx","pronouns","代名詞","KU","K0079",5,"K0079","m",1,730,24
"690","KU_K0079_24_Yellow.xlsx","question_words","質問のことば","KU","K0079",0,"K0079","m",1,730,24
"691","KU_K0079_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0079",0,"K0079","m",1,730,24
"692","KU_K0079_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0079",0,"K0079","m",1,730,24
"693","KU_K0079_24_Yellow.xlsx","connecting_words","接続語","KU","K0079",0,"K0079","m",1,730,24
"694","KU_K0079_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0079",7,"K0079","m",1,730,24
"695","KU_K0079_24_Yellow.xlsx","conversations","会話語","KU","K0079",1,"K0079","m",1,730,24
"696","KU_K0079_24_Yellow.xlsx","others","その他","KU","K0079",3,"K0079","m",1,730,24
"697","KU_K0080_24_Yellow.xlsx","sounds","幼児語","KU","K0080",11,"K0080","m",1,730,24
"698","KU_K0080_24_Yellow.xlsx","animals","動物の名前","KU","K0080",40,"K0080","m",1,730,24
"699","KU_K0080_24_Yellow.xlsx","vehicles","乗り物","KU","K0080",13,"K0080","m",1,730,24
"700","KU_K0080_24_Yellow.xlsx","toys","おもちゃ","KU","K0080",14,"K0080","m",1,730,24
"701","KU_K0080_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0080",63,"K0080","m",1,730,24
"702","KU_K0080_24_Yellow.xlsx","clothing","衣類","KU","K0080",17,"K0080","m",1,730,24
"703","KU_K0080_24_Yellow.xlsx","body_parts","体の部分","KU","K0080",24,"K0080","m",1,730,24
"704","KU_K0080_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0080",23,"K0080","m",1,730,24
"705","KU_K0080_24_Yellow.xlsx","household","小さな家庭用品","KU","K0080",41,"K0080","m",1,730,24
"706","KU_K0080_24_Yellow.xlsx","outside","戸外のもの","KU","K0080",25,"K0080","m",1,730,24
"707","KU_K0080_24_Yellow.xlsx","places","おでかけ","KU","K0080",11,"K0080","m",1,730,24
"708","KU_K0080_24_Yellow.xlsx","people","人々","KU","K0080",24,"K0080","m",1,730,24
"709","KU_K0080_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0080",25,"K0080","m",1,730,24
"710","KU_K0080_24_Yellow.xlsx","action_words","動作語","KU","K0080",32,"K0080","m",1,730,24
"711","KU_K0080_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0080",9,"K0080","m",1,730,24
"712","KU_K0080_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0080",9,"K0080","m",1,730,24
"713","KU_K0080_24_Yellow.xlsx","pronouns","代名詞","KU","K0080",6,"K0080","m",1,730,24
"714","KU_K0080_24_Yellow.xlsx","question_words","質問のことば","KU","K0080",4,"K0080","m",1,730,24
"715","KU_K0080_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0080",1,"K0080","m",1,730,24
"716","KU_K0080_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0080",5,"K0080","m",1,730,24
"717","KU_K0080_24_Yellow.xlsx","connecting_words","接続語","KU","K0080",0,"K0080","m",1,730,24
"718","KU_K0080_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0080",28,"K0080","m",1,730,24
"719","KU_K0080_24_Yellow.xlsx","conversations","会話語","KU","K0080",7,"K0080","m",1,730,24
"720","KU_K0080_24_Yellow.xlsx","others","その他","KU","K0080",1,"K0080","m",1,730,24
"721","KU_K0081_24_Yellow.xlsx","sounds","幼児語","KU","K0081",12,"K0081","f",1,730,24
"722","KU_K0081_24_Yellow.xlsx","animals","動物の名前","KU","K0081",42,"K0081","f",1,730,24
"723","KU_K0081_24_Yellow.xlsx","vehicles","乗り物","KU","K0081",11,"K0081","f",1,730,24
"724","KU_K0081_24_Yellow.xlsx","toys","おもちゃ","KU","K0081",11,"K0081","f",1,730,24
"725","KU_K0081_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0081",57,"K0081","f",1,730,24
"726","KU_K0081_24_Yellow.xlsx","clothing","衣類","KU","K0081",14,"K0081","f",1,730,24
"727","KU_K0081_24_Yellow.xlsx","body_parts","体の部分","KU","K0081",23,"K0081","f",1,730,24
"728","KU_K0081_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0081",13,"K0081","f",1,730,24
"729","KU_K0081_24_Yellow.xlsx","household","小さな家庭用品","KU","K0081",18,"K0081","f",1,730,24
"730","KU_K0081_24_Yellow.xlsx","outside","戸外のもの","KU","K0081",10,"K0081","f",1,730,24
"731","KU_K0081_24_Yellow.xlsx","places","おでかけ","KU","K0081",7,"K0081","f",1,730,24
"732","KU_K0081_24_Yellow.xlsx","people","人々","KU","K0081",19,"K0081","f",1,730,24
"733","KU_K0081_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0081",25,"K0081","f",1,730,24
"734","KU_K0081_24_Yellow.xlsx","action_words","動作語","KU","K0081",44,"K0081","f",1,730,24
"735","KU_K0081_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0081",7,"K0081","f",1,730,24
"736","KU_K0081_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0081",34,"K0081","f",1,730,24
"737","KU_K0081_24_Yellow.xlsx","pronouns","代名詞","KU","K0081",4,"K0081","f",1,730,24
"738","KU_K0081_24_Yellow.xlsx","question_words","質問のことば","KU","K0081",1,"K0081","f",1,730,24
"739","KU_K0081_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0081",2,"K0081","f",1,730,24
"740","KU_K0081_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0081",3,"K0081","f",1,730,24
"741","KU_K0081_24_Yellow.xlsx","connecting_words","接続語","KU","K0081",0,"K0081","f",1,730,24
"742","KU_K0081_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0081",23,"K0081","f",1,730,24
"743","KU_K0081_24_Yellow.xlsx","conversations","会話語","KU","K0081",5,"K0081","f",1,730,24
"744","KU_K0081_24_Yellow.xlsx","others","その他","KU","K0081",5,"K0081","f",1,730,24
"745","KU_K0082_24_Yellow.xlsx","sounds","幼児語","KU","K0082",9,"K0082","f",1,730,24
"746","KU_K0082_24_Yellow.xlsx","animals","動物の名前","KU","K0082",35,"K0082","f",1,730,24
"747","KU_K0082_24_Yellow.xlsx","vehicles","乗り物","KU","K0082",10,"K0082","f",1,730,24
"748","KU_K0082_24_Yellow.xlsx","toys","おもちゃ","KU","K0082",12,"K0082","f",1,730,24
"749","KU_K0082_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0082",50,"K0082","f",1,730,24
"750","KU_K0082_24_Yellow.xlsx","clothing","衣類","KU","K0082",11,"K0082","f",1,730,24
"751","KU_K0082_24_Yellow.xlsx","body_parts","体の部分","KU","K0082",12,"K0082","f",1,730,24
"752","KU_K0082_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0082",9,"K0082","f",1,730,24
"753","KU_K0082_24_Yellow.xlsx","household","小さな家庭用品","KU","K0082",28,"K0082","f",1,730,24
"754","KU_K0082_24_Yellow.xlsx","outside","戸外のもの","KU","K0082",8,"K0082","f",1,730,24
"755","KU_K0082_24_Yellow.xlsx","places","おでかけ","KU","K0082",4,"K0082","f",1,730,24
"756","KU_K0082_24_Yellow.xlsx","people","人々","KU","K0082",10,"K0082","f",1,730,24
"757","KU_K0082_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0082",14,"K0082","f",1,730,24
"758","KU_K0082_24_Yellow.xlsx","action_words","動作語","KU","K0082",27,"K0082","f",1,730,24
"759","KU_K0082_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0082",2,"K0082","f",1,730,24
"760","KU_K0082_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0082",19,"K0082","f",1,730,24
"761","KU_K0082_24_Yellow.xlsx","pronouns","代名詞","KU","K0082",5,"K0082","f",1,730,24
"762","KU_K0082_24_Yellow.xlsx","question_words","質問のことば","KU","K0082",2,"K0082","f",1,730,24
"763","KU_K0082_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0082",1,"K0082","f",1,730,24
"764","KU_K0082_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0082",8,"K0082","f",1,730,24
"765","KU_K0082_24_Yellow.xlsx","connecting_words","接続語","KU","K0082",0,"K0082","f",1,730,24
"766","KU_K0082_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0082",12,"K0082","f",1,730,24
"767","KU_K0082_24_Yellow.xlsx","conversations","会話語","KU","K0082",3,"K0082","f",1,730,24
"768","KU_K0082_24_Yellow.xlsx","others","その他","KU","K0082",5,"K0082","f",1,730,24
"769","KU_K0083_24_Yellow.xlsx","sounds","幼児語","KU","K0083",6,"K0083","m",1,730,24
"770","KU_K0083_24_Yellow.xlsx","animals","動物の名前","KU","K0083",14,"K0083","m",1,730,24
"771","KU_K0083_24_Yellow.xlsx","vehicles","乗り物","KU","K0083",7,"K0083","m",1,730,24
"772","KU_K0083_24_Yellow.xlsx","toys","おもちゃ","KU","K0083",2,"K0083","m",1,730,24
"773","KU_K0083_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0083",9,"K0083","m",1,730,24
"774","KU_K0083_24_Yellow.xlsx","clothing","衣類","KU","K0083",6,"K0083","m",1,730,24
"775","KU_K0083_24_Yellow.xlsx","body_parts","体の部分","KU","K0083",16,"K0083","m",1,730,24
"776","KU_K0083_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0083",4,"K0083","m",1,730,24
"777","KU_K0083_24_Yellow.xlsx","household","小さな家庭用品","KU","K0083",13,"K0083","m",1,730,24
"778","KU_K0083_24_Yellow.xlsx","outside","戸外のもの","KU","K0083",3,"K0083","m",1,730,24
"779","KU_K0083_24_Yellow.xlsx","places","おでかけ","KU","K0083",2,"K0083","m",1,730,24
"780","KU_K0083_24_Yellow.xlsx","people","人々","KU","K0083",7,"K0083","m",1,730,24
"781","KU_K0083_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0083",16,"K0083","m",1,730,24
"782","KU_K0083_24_Yellow.xlsx","action_words","動作語","KU","K0083",20,"K0083","m",1,730,24
"783","KU_K0083_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0083",2,"K0083","m",1,730,24
"784","KU_K0083_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0083",7,"K0083","m",1,730,24
"785","KU_K0083_24_Yellow.xlsx","pronouns","代名詞","KU","K0083",3,"K0083","m",1,730,24
"786","KU_K0083_24_Yellow.xlsx","question_words","質問のことば","KU","K0083",0,"K0083","m",1,730,24
"787","KU_K0083_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0083",1,"K0083","m",1,730,24
"788","KU_K0083_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0083",8,"K0083","m",1,730,24
"789","KU_K0083_24_Yellow.xlsx","connecting_words","接続語","KU","K0083",0,"K0083","m",1,730,24
"790","KU_K0083_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0083",13,"K0083","m",1,730,24
"791","KU_K0083_24_Yellow.xlsx","conversations","会話語","KU","K0083",6,"K0083","m",1,730,24
"792","KU_K0083_24_Yellow.xlsx","others","その他","KU","K0083",6,"K0083","m",1,730,24
"793","KU_K0084_24_Yellow.xlsx","sounds","幼児語","KU","K0084",12,"K0084","m",1,730,24
"794","KU_K0084_24_Yellow.xlsx","animals","動物の名前","KU","K0084",42,"K0084","m",1,730,24
"795","KU_K0084_24_Yellow.xlsx","vehicles","乗り物","KU","K0084",14,"K0084","m",1,730,24
"796","KU_K0084_24_Yellow.xlsx","toys","おもちゃ","KU","K0084",13,"K0084","m",1,730,24
"797","KU_K0084_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0084",55,"K0084","m",1,730,24
"798","KU_K0084_24_Yellow.xlsx","clothing","衣類","KU","K0084",11,"K0084","m",1,730,24
"799","KU_K0084_24_Yellow.xlsx","body_parts","体の部分","KU","K0084",21,"K0084","m",1,730,24
"800","KU_K0084_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0084",10,"K0084","m",1,730,24
"801","KU_K0084_24_Yellow.xlsx","household","小さな家庭用品","KU","K0084",24,"K0084","m",1,730,24
"802","KU_K0084_24_Yellow.xlsx","outside","戸外のもの","KU","K0084",15,"K0084","m",1,730,24
"803","KU_K0084_24_Yellow.xlsx","places","おでかけ","KU","K0084",9,"K0084","m",1,730,24
"804","KU_K0084_24_Yellow.xlsx","people","人々","KU","K0084",18,"K0084","m",1,730,24
"805","KU_K0084_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0084",24,"K0084","m",1,730,24
"806","KU_K0084_24_Yellow.xlsx","action_words","動作語","KU","K0084",48,"K0084","m",1,730,24
"807","KU_K0084_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0084",5,"K0084","m",1,730,24
"808","KU_K0084_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0084",46,"K0084","m",1,730,24
"809","KU_K0084_24_Yellow.xlsx","pronouns","代名詞","KU","K0084",14,"K0084","m",1,730,24
"810","KU_K0084_24_Yellow.xlsx","question_words","質問のことば","KU","K0084",5,"K0084","m",1,730,24
"811","KU_K0084_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0084",8,"K0084","m",1,730,24
"812","KU_K0084_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0084",17,"K0084","m",1,730,24
"813","KU_K0084_24_Yellow.xlsx","connecting_words","接続語","KU","K0084",0,"K0084","m",1,730,24
"814","KU_K0084_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0084",28,"K0084","m",1,730,24
"815","KU_K0084_24_Yellow.xlsx","conversations","会話語","KU","K0084",12,"K0084","m",1,730,24
"816","KU_K0084_24_Yellow.xlsx","others","その他","KU","K0084",9,"K0084","m",1,730,24
"817","KU_K0085_24_Yellow.xlsx","sounds","幼児語","KU","K0085",7,"K0085","f",1,730,24
"818","KU_K0085_24_Yellow.xlsx","animals","動物の名前","KU","K0085",3,"K0085","f",1,730,24
"819","KU_K0085_24_Yellow.xlsx","vehicles","乗り物","KU","K0085",4,"K0085","f",1,730,24
"820","KU_K0085_24_Yellow.xlsx","toys","おもちゃ","KU","K0085",3,"K0085","f",1,730,24
"821","KU_K0085_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0085",27,"K0085","f",1,730,24
"822","KU_K0085_24_Yellow.xlsx","clothing","衣類","KU","K0085",7,"K0085","f",1,730,24
"823","KU_K0085_24_Yellow.xlsx","body_parts","体の部分","KU","K0085",9,"K0085","f",1,730,24
"824","KU_K0085_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0085",3,"K0085","f",1,730,24
"825","KU_K0085_24_Yellow.xlsx","household","小さな家庭用品","KU","K0085",9,"K0085","f",1,730,24
"826","KU_K0085_24_Yellow.xlsx","outside","戸外のもの","KU","K0085",9,"K0085","f",1,730,24
"827","KU_K0085_24_Yellow.xlsx","places","おでかけ","KU","K0085",3,"K0085","f",1,730,24
"828","KU_K0085_24_Yellow.xlsx","people","人々","KU","K0085",12,"K0085","f",1,730,24
"829","KU_K0085_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0085",23,"K0085","f",1,730,24
"830","KU_K0085_24_Yellow.xlsx","action_words","動作語","KU","K0085",26,"K0085","f",1,730,24
"831","KU_K0085_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0085",3,"K0085","f",1,730,24
"832","KU_K0085_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0085",31,"K0085","f",1,730,24
"833","KU_K0085_24_Yellow.xlsx","pronouns","代名詞","KU","K0085",4,"K0085","f",1,730,24
"834","KU_K0085_24_Yellow.xlsx","question_words","質問のことば","KU","K0085",4,"K0085","f",1,730,24
"835","KU_K0085_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0085",1,"K0085","f",1,730,24
"836","KU_K0085_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0085",5,"K0085","f",1,730,24
"837","KU_K0085_24_Yellow.xlsx","connecting_words","接続語","KU","K0085",0,"K0085","f",1,730,24
"838","KU_K0085_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0085",18,"K0085","f",1,730,24
"839","KU_K0085_24_Yellow.xlsx","conversations","会話語","KU","K0085",7,"K0085","f",1,730,24
"840","KU_K0085_24_Yellow.xlsx","others","その他","KU","K0085",4,"K0085","f",1,730,24
"841","KU_K0086_24_Yellow.xlsx","sounds","幼児語","KU","K0086",5,"K0086","f",1,730,24
"842","KU_K0086_24_Yellow.xlsx","animals","動物の名前","KU","K0086",27,"K0086","f",1,730,24
"843","KU_K0086_24_Yellow.xlsx","vehicles","乗り物","KU","K0086",8,"K0086","f",1,730,24
"844","KU_K0086_24_Yellow.xlsx","toys","おもちゃ","KU","K0086",9,"K0086","f",1,730,24
"845","KU_K0086_24_Yellow.xlsx","food_drink","食べ物と飲み物","KU","K0086",26,"K0086","f",1,730,24
"846","KU_K0086_24_Yellow.xlsx","clothing","衣類","KU","K0086",8,"K0086","f",1,730,24
"847","KU_K0086_24_Yellow.xlsx","body_parts","体の部分","KU","K0086",12,"K0086","f",1,730,24
"848","KU_K0086_24_Yellow.xlsx","furniture_rooms","家具と部屋","KU","K0086",8,"K0086","f",1,730,24
"849","KU_K0086_24_Yellow.xlsx","household","小さな家庭用品","KU","K0086",14,"K0086","f",1,730,24
"850","KU_K0086_24_Yellow.xlsx","outside","戸外のもの","KU","K0086",11,"K0086","f",1,730,24
"851","KU_K0086_24_Yellow.xlsx","places","おでかけ","KU","K0086",4,"K0086","f",1,730,24
"852","KU_K0086_24_Yellow.xlsx","people","人々","KU","K0086",8,"K0086","f",1,730,24
"853","KU_K0086_24_Yellow.xlsx","games_routines","日課とあいさつ","KU","K0086",13,"K0086","f",1,730,24
"854","KU_K0086_24_Yellow.xlsx","action_words","動作語","KU","K0086",22,"K0086","f",1,730,24
"855","KU_K0086_24_Yellow.xlsx","time_words","時間についてのことば","KU","K0086",0,"K0086","f",1,730,24
"856","KU_K0086_24_Yellow.xlsx","descriptive_words","ようす・性質","KU","K0086",17,"K0086","f",1,730,24
"857","KU_K0086_24_Yellow.xlsx","pronouns","代名詞","KU","K0086",1,"K0086","f",1,730,24
"858","KU_K0086_24_Yellow.xlsx","question_words","質問のことば","KU","K0086",2,"K0086","f",1,730,24
"859","KU_K0086_24_Yellow.xlsx","locations","位置と場所についてのことば","KU","K0086",0,"K0086","f",1,730,24
"860","KU_K0086_24_Yellow.xlsx","quantifiers","数量をあらわすことば","KU","K0086",9,"K0086","f",1,730,24
"861","KU_K0086_24_Yellow.xlsx","connecting_words","接続語","KU","K0086",0,"K0086","f",1,730,24
"862","KU_K0086_24_Yellow.xlsx","sounds2","幼児語（その２）","KU","K0086",13,"K0086","f",1,730,24
